simSeconds                                   0.003214                       # Number of seconds simulated (Second)
system.cpu.branchPred.earlyResteers_0::IndirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::total            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.committed_0::NoBranch            0      0.00%      0.00% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::Return       131799      7.50%      7.50% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::CallDirect       131313      7.47%     14.97% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::CallIndirect          492      0.03%     15.00% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::DirectCond      1362338     77.51%     92.51% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::DirectUncond       131243      7.47%     99.97% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::IndirectCond            0      0.00%     99.97% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::IndirectUncond          462      0.03%    100.00% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::total      1757647                       # Number of branches finally committed  (Count)
system.cpu.branchPred.mispredicted_0::NoBranch            0      0.00%      0.00% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::Return            1      0.01%      0.01% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::CallDirect          460      5.12%      5.13% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::CallIndirect          148      1.65%      6.78% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::DirectCond         7789     86.74%     93.52% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::DirectUncond          340      3.79%     97.31% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::IndirectCond            0      0.00%     97.31% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::IndirectUncond          242      2.69%    100.00% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::total         8980                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.targetProvider_0::NoTarget       476320     25.62%     25.62% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::BTB      1241507     66.77%     92.38% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::RAS       140822      7.57%     99.96% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::Indirect          782      0.04%    100.00% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::total      1859431                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetWrong_0::NoBranch         7036     63.33%     63.33% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::Return         3993     35.94%     99.27% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::CallDirect           20      0.18%     99.45% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::CallIndirect           61      0.55%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::DirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::DirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::IndirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::IndirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::total        11110                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.condPredicted           1437171                       # Number of conditional branches predicted (Count)
system.cpu.branchPred.condPredictedTaken       965608                       # Number of conditional branches predicted as taken (Count)
system.cpu.branchPred.condIncorrect             11110                       # Number of conditional branches incorrect (Count)
system.cpu.branchPred.predTakenBTBMiss           1619                       # Number of branches predicted taken but missed in BTB (Count)
system.cpu.branchPred.NotTakenMispredicted         7455                       # Number branches predicted 'not taken' but turned out to be taken (Count)
system.cpu.branchPred.TakenMispredicted          3655                       # Number branches predicted taken but are actually not taken (Count)
system.cpu.branchPred.BTBLookups              1859431                       # Number of BTB lookups (Count)
system.cpu.branchPred.BTBUpdates                 6988                       # Number of BTB updates (Count)
system.cpu.branchPred.BTBHits                 1657958                       # Number of BTB hits (Count)
system.cpu.branchPred.BTBHitRatio            0.891648                       # BTB Hit Ratio (Ratio)
system.cpu.branchPred.BTBMispredicted            2595                       # Number BTB mispredictions. No target found or target wrong (Count)
system.cpu.branchPred.indirectLookups            2167                       # Number of indirect predictor lookups. (Count)
system.cpu.branchPred.indirectHits                782                       # Number of indirect target hits. (Count)
system.cpu.branchPred.indirectMisses             1385                       # Number of indirect misses. (Count)
system.cpu.branchPred.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
system.cpu.branchPred.btb.lookups::NoBranch            0      0.00%      0.00% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::Return       140823      7.57%      7.57% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::CallDirect       140046      7.53%     15.11% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::CallIndirect         1084      0.06%     15.16% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::DirectCond      1437171     77.29%     92.45% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::DirectUncond       139224      7.49%     99.94% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::IndirectCond            0      0.00%     99.94% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::IndirectUncond         1083      0.06%    100.00% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::total      1859431                       # Number of BTB lookups (Count)
system.cpu.branchPred.btb.misses::NoBranch            0      0.00%      0.00% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::Return       140347     69.66%     69.66% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::CallDirect         1702      0.84%     70.51% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::CallIndirect          904      0.45%     70.95% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::DirectCond        56274     27.93%     98.89% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::DirectUncond         1199      0.60%     99.48% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::IndirectCond            0      0.00%     99.48% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::IndirectUncond         1047      0.52%    100.00% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::total        201473                       # Number of BTB misses (Count)
system.cpu.branchPred.btb.updates::NoBranch            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::Return            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::CallDirect          886     12.68%     12.68% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::CallIndirect            0      0.00%     12.68% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::DirectCond         5418     77.53%     90.21% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::DirectUncond          684      9.79%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::IndirectCond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::IndirectUncond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::total         6988                       # Number of BTB updates (Count)
system.cpu.branchPred.btb.mispredict::NoBranch            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::Return            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::CallDirect          886     12.68%     12.68% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::CallIndirect            0      0.00%     12.68% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::DirectCond         5418     77.53%     90.21% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::DirectUncond          684      9.79%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::IndirectCond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
